protocol,ether_src_mac,ether_dst_mac,ip_src,ip_dst,ip_len,ip_flags_df,ip_flags_mf,ip_frag_offset,ip_id,ip_ttl,ip_proto,ip_checksum,tcp_window_size,tcp_ack,tcp_seq,tcp_len,tcp_stream,tcp_urgent_pointer,tcp_flags,tcp_analysis_ack_rtt,tcp_analysis_push_bytes_sent,tcp_analysis_bytes_in_flight,frame_time_relative,frame_time_delta,modbus_length,modbus_unit_id,modbus_func_code,modbus_data,attack_specific,attack_category,attack_obj,attack_binary
MODBUS,4e:d1:fa:b3:e4:46,3a:28:b4:02:e8:91,192.168.0.13,192.168.0.21,63,1,0,0,0xe5c9,64,6,0xd37c,509,961,870,11,2,0,0x0018,0.000623779,11,11,39.766197932,0.000623779,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,52,1,0,0,0xeed7,64,6,0xca79,502,881,961,0,2,0,0x0010,0.000015169,N/A,N/A,39.766213101,0.000015169,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf188,64,6,0xc7bd,502,2179,2377,12,0,0,0x0018,N/A,12,12,39.881968325,0.115755224,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa712,64,6,0x1235,509,2389,2179,11,0,0,0x0018,0.000425217,11,11,39.882393542,0.000425217,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf189,64,6,0xc7c8,502,2190,2389,0,0,0,0x0010,0.000015199,N/A,N/A,39.882408741,0.000015199,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf18a,64,6,0xc7bb,502,2190,2389,12,0,0,0x0018,N/A,12,12,40.083328064,0.200919323,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa713,64,6,0x1234,509,2401,2190,11,0,0,0x0018,0.000483938,11,11,40.083812002,0.000483938,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf18b,64,6,0xc7c6,502,2201,2401,0,0,0,0x0010,0.000018104,N/A,N/A,40.083830106,0.000018104,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,d6:a4:f0:6f:d6:c6,192.168.0.21,192.168.0.14,64,1,0,0,0xb5d5,64,6,0x036f,502,481,481,12,1,0,0x0018,N/A,12,12,40.202286239,0.118456133,N/A,N/A,5,00000000,N/A,N/A,N/A,0
MODBUS,d6:a4:f0:6f:d6:c6,3a:28:b4:02:e8:91,192.168.0.14,192.168.0.21,64,1,0,0,0x10e5,64,6,0xa85f,509,493,481,12,1,0,0x0018,0.000407144,12,12,40.202693383,0.000407144,N/A,N/A,5,00000000,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,d6:a4:f0:6f:d6:c6,192.168.0.21,192.168.0.14,52,1,0,0,0xb5d6,64,6,0x037a,502,493,493,0,1,0,0x0010,0.000015198,N/A,N/A,40.202708581,0.000015198,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,64,1,0,0,0xeed8,64,6,0xca6c,502,881,961,12,2,0,0x0018,N/A,12,12,40.267402133,0.064693552,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,4e:d1:fa:b3:e4:46,3a:28:b4:02:e8:91,192.168.0.13,192.168.0.21,63,1,0,0,0xe5ca,64,6,0xd37b,509,973,881,11,2,0,0x0018,0.000788920,11,11,40.268191053,0.000788920,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,52,1,0,0,0xeed9,64,6,0xca77,502,892,973,0,2,0,0x0010,0.000017021,N/A,N/A,40.268208074,0.000017021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf18c,64,6,0xc7b9,502,2201,2401,12,0,0,0x0018,N/A,12,12,40.284712415,0.016504341,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa714,64,6,0x1233,509,2413,2201,11,0,0,0x0018,0.000796444,11,11,40.285508859,0.000796444,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf18d,64,6,0xc7c4,502,2212,2413,0,0,0,0x0010,0.000028573,N/A,N/A,40.285537432,0.000028573,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf18e,64,6,0xc7b7,502,2212,2413,12,0,0,0x0018,N/A,12,12,40.486574863,0.201037431,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa715,64,6,0x1232,509,2425,2212,11,0,0,0x0018,0.000904566,11,11,40.487479429,0.000904566,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf18f,64,6,0xc7c2,502,2223,2425,0,0,0,0x0010,0.000051627,N/A,N/A,40.487531056,0.000051627,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf190,64,6,0xc7b5,502,2223,2425,12,0,0,0x0018,N/A,12,12,40.688365104,0.200834048,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa716,64,6,0x1231,509,2437,2223,11,0,0,0x0018,0.000658825,11,11,40.689023929,0.000658825,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf191,64,6,0xc7c0,502,2234,2437,0,0,0,0x0010,0.000020378,N/A,N/A,40.689044307,0.000020378,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,64,1,0,0,0xeeda,64,6,0xca6a,502,892,973,12,2,0,0x0018,N/A,12,12,40.769408657,0.080364350,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,4e:d1:fa:b3:e4:46,3a:28:b4:02:e8:91,192.168.0.13,192.168.0.21,63,1,0,0,0xe5cb,64,6,0xd37a,509,985,892,11,2,0,0x0018,0.000774662,11,11,40.770183319,0.000774662,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,52,1,0,0,0xeedb,64,6,0xca75,502,903,985,0,2,0,0x0010,0.000017573,N/A,N/A,40.770200892,0.000017573,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf192,64,6,0xc7b3,502,2234,2437,12,0,0,0x0018,N/A,12,12,40.889660779,0.119459887,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa717,64,6,0x1230,509,2449,2234,11,0,0,0x0018,0.000662162,11,11,40.890322941,0.000662162,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf193,64,6,0xc7be,502,2245,2449,0,0,0,0x0010,0.000019126,N/A,N/A,40.890342067,0.000019126,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf194,64,6,0xc7b1,502,2245,2449,12,0,0,0x0018,N/A,12,12,41.091204560,0.200862493,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa718,64,6,0x122f,509,2461,2245,11,0,0,0x0018,0.000643637,11,11,41.091848197,0.000643637,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf195,64,6,0xc7bc,502,2256,2461,0,0,0,0x0010,0.000019947,N/A,N/A,41.091868144,0.000019947,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,ee:21:05:4b:de:89,192.168.0.21,192.168.0.11,64,1,0,0,0x9672,64,6,0x22d5,502,97,97,12,3,0,0x0018,N/A,12,12,41.139396126,0.047527982,N/A,N/A,6,00140008,N/A,N/A,N/A,0
MODBUS,ee:21:05:4b:de:89,3a:28:b4:02:e8:91,192.168.0.11,192.168.0.21,64,1,0,0,0x841c,64,6,0x352b,509,109,97,12,3,0,0x0018,0.000586099,12,12,41.139982225,0.000586099,N/A,N/A,6,00140008,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,ee:21:05:4b:de:89,192.168.0.21,192.168.0.11,52,1,0,0,0x9673,64,6,0x22e0,502,109,109,0,3,0,0x0010,0.000018605,N/A,N/A,41.140000830,0.000018605,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,d6:a4:f0:6f:d6:c6,192.168.0.21,192.168.0.14,64,1,0,0,0xb5d7,64,6,0x036d,502,493,493,12,1,0,0x0018,N/A,12,12,41.203274167,0.063273337,N/A,N/A,5,00000000,N/A,N/A,N/A,0
MODBUS,d6:a4:f0:6f:d6:c6,3a:28:b4:02:e8:91,192.168.0.14,192.168.0.21,64,1,0,0,0x10e6,64,6,0xa85e,509,505,493,12,1,0,0x0018,0.000400992,12,12,41.203675159,0.000400992,N/A,N/A,5,00000000,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,d6:a4:f0:6f:d6:c6,192.168.0.21,192.168.0.14,52,1,0,0,0xb5d8,64,6,0x0378,502,505,505,0,1,0,0x0010,0.000016230,N/A,N/A,41.203691389,0.000016230,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,64,1,0,0,0xeedc,64,6,0xca68,502,903,985,12,2,0,0x0018,N/A,12,12,41.271428759,0.067737370,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,4e:d1:fa:b3:e4:46,3a:28:b4:02:e8:91,192.168.0.13,192.168.0.21,63,1,0,0,0xe5cc,64,6,0xd379,509,997,903,11,2,0,0x0018,0.000752020,11,11,41.272180779,0.000752020,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,52,1,0,0,0xeedd,64,6,0xca73,502,914,997,0,2,0,0x0010,0.000017854,N/A,N/A,41.272198633,0.000017854,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf196,64,6,0xc7af,502,2256,2461,12,0,0,0x0018,N/A,12,12,41.292711060,0.020512427,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa719,64,6,0x122e,509,2473,2256,11,0,0,0x0018,0.000511990,11,11,41.293223050,0.000511990,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf197,64,6,0xc7ba,502,2267,2473,0,0,0,0x0010,0.000017233,N/A,N/A,41.293240283,0.000017233,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MDNS,8e:f0:af:47:e2:96,01:00:5e:00:00:fb,192.168.0.1,224.0.0.251,73,1,0,0,0xe02c,255,17,0xf9d1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.492375185,0.199134902,N/A,N/A,N/A,N/A,2,0,2,1
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf198,64,6,0xc7ad,502,2267,2473,12,0,0,0x0018,N/A,12,12,41.494315244,0.001940059,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa71a,64,6,0x122d,509,2485,2267,11,0,0,0x0018,0.000469982,11,11,41.494785226,0.000469982,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf199,64,6,0xc7b8,502,2278,2485,0,0,0,0x0010,0.000018274,N/A,N/A,41.494803500,0.000018274,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf19a,64,6,0xc7ab,502,2278,2485,12,0,0,0x0018,N/A,12,12,41.695625366,0.200821866,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa71b,64,6,0x122c,509,2497,2278,11,0,0,0x0018,0.000816041,11,11,41.696441407,0.000816041,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf19b,64,6,0xc7b6,502,2289,2497,0,0,0,0x0010,0.000029866,N/A,N/A,41.696471273,0.000029866,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,64,1,0,0,0xeede,64,6,0xca66,502,914,997,12,2,0,0x0018,N/A,12,12,41.773335634,0.076864361,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,4e:d1:fa:b3:e4:46,3a:28:b4:02:e8:91,192.168.0.13,192.168.0.21,63,1,0,0,0xe5cd,64,6,0xd378,509,1009,914,11,2,0,0x0018,0.000631796,11,11,41.773967430,0.000631796,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,52,1,0,0,0xeedf,64,6,0xca71,502,925,1009,0,2,0,0x0010,0.000015919,N/A,N/A,41.773983349,0.000015919,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf19c,64,6,0xc7a9,502,2289,2497,12,0,0,0x0018,N/A,12,12,41.897389180,0.123405831,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa71c,64,6,0x122b,509,2509,2289,11,0,0,0x0018,0.000698360,11,11,41.898087540,0.000698360,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf19d,64,6,0xc7b4,502,2300,2509,0,0,0,0x0010,0.000054112,N/A,N/A,41.898141652,0.000054112,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf19e,64,6,0xc7a7,502,2300,2509,12,0,0,0x0018,N/A,12,12,42.099028484,0.200886832,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa71d,64,6,0x122a,509,2521,2300,11,0,0,0x0018,0.000823555,11,11,42.099852039,0.000823555,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf19f,64,6,0xc7b2,502,2311,2521,0,0,0,0x0010,0.000020839,N/A,N/A,42.099872878,0.000020839,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,d6:a4:f0:6f:d6:c6,192.168.0.21,192.168.0.14,64,1,0,0,0xb5d9,64,6,0x036b,502,505,505,12,1,0,0x0018,N/A,12,12,42.205397725,0.105524847,N/A,N/A,5,00000000,N/A,N/A,N/A,0
MODBUS,d6:a4:f0:6f:d6:c6,3a:28:b4:02:e8:91,192.168.0.14,192.168.0.21,64,1,0,0,0x10e7,64,6,0xa85d,509,517,505,12,1,0,0x0018,0.000684684,12,12,42.206082409,0.000684684,N/A,N/A,5,00000000,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,d6:a4:f0:6f:d6:c6,192.168.0.21,192.168.0.14,52,1,0,0,0xb5da,64,6,0x0376,502,517,517,0,1,0,0x0010,0.000018906,N/A,N/A,42.206101315,0.000018906,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,64,1,0,0,0xeee0,64,6,0xca64,502,925,1009,12,2,0,0x0018,N/A,12,12,42.274839862,0.068738547,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,4e:d1:fa:b3:e4:46,3a:28:b4:02:e8:91,192.168.0.13,192.168.0.21,63,1,0,0,0xe5ce,64,6,0xd377,509,1021,925,11,2,0,0x0018,0.000785614,11,11,42.275625476,0.000785614,N/A,N/A,4,020079,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,52,1,0,0,0xeee1,64,6,0xca6f,502,936,1021,0,2,0,0x0010,0.000030047,N/A,N/A,42.275655523,0.000030047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf1a0,64,6,0xc7a5,502,2311,2521,12,0,0,0x0018,N/A,12,12,42.300499656,0.024844133,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa71e,64,6,0x1229,509,2533,2311,11,0,0,0x0018,0.000778731,11,11,42.301278387,0.000778731,N/A,N/A,4,020079,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf1a1,64,6,0xc7b0,502,2322,2533,0,0,0,0x0010,0.000028513,N/A,N/A,42.301306900,0.000028513,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf1a2,64,6,0xc7a3,502,2322,2533,12,0,0,0x0018,N/A,12,12,42.501993251,0.200686351,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa71f,64,6,0x1228,509,2545,2322,11,0,0,0x0018,0.000748485,11,11,42.502741736,0.000748485,N/A,N/A,4,020079,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf1a3,64,6,0xc7ae,502,2333,2545,0,0,0,0x0010,0.000028984,N/A,N/A,42.502770720,0.000028984,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf1a4,64,6,0xc7a1,502,2333,2545,12,0,0,0x0018,N/A,12,12,42.703438115,0.200667395,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa720,64,6,0x1227,509,2557,2333,11,0,0,0x0018,0.000698741,11,11,42.704136856,0.000698741,N/A,N/A,4,020079,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf1a5,64,6,0xc7ac,502,2344,2557,0,0,0,0x0010,0.000024065,N/A,N/A,42.704160921,0.000024065,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,64,1,0,0,0xeee2,64,6,0xca62,502,936,1021,12,2,0,0x0018,N/A,12,12,42.776275364,0.072114443,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,4e:d1:fa:b3:e4:46,3a:28:b4:02:e8:91,192.168.0.13,192.168.0.21,63,1,0,0,0xe5cf,64,6,0xd376,509,1033,936,11,2,0,0x0018,0.000428173,11,11,42.776703537,0.000428173,N/A,N/A,4,020079,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,52,1,0,0,0xeee3,64,6,0xca6d,502,947,1033,0,2,0,0x0010,0.000017673,N/A,N/A,42.776721210,0.000017673,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf1a6,64,6,0xc79f,502,2344,2557,12,0,0,0x0018,N/A,12,12,42.905093274,0.128372064,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa721,64,6,0x1226,509,2569,2344,11,0,0,0x0018,0.000700915,11,11,42.905794189,0.000700915,N/A,N/A,4,020079,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf1a7,64,6,0xc7aa,502,2355,2569,0,0,0,0x0010,0.000029585,N/A,N/A,42.905823774,0.000029585,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf1a8,64,6,0xc79d,502,2355,2569,12,0,0,0x0018,N/A,12,12,43.106531198,0.200707424,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa722,64,6,0x1225,509,2581,2355,11,0,0,0x0018,0.000741160,11,11,43.107272358,0.000741160,N/A,N/A,4,020079,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf1a9,64,6,0xc7a8,502,2366,2581,0,0,0,0x0010,0.000028654,N/A,N/A,43.107301012,0.000028654,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,d6:a4:f0:6f:d6:c6,192.168.0.21,192.168.0.14,64,1,0,0,0xb5db,64,6,0x0369,502,517,517,12,1,0,0x0018,N/A,12,12,43.207726575,0.100425563,N/A,N/A,5,00000000,N/A,N/A,N/A,0
MODBUS,d6:a4:f0:6f:d6:c6,3a:28:b4:02:e8:91,192.168.0.14,192.168.0.21,64,1,0,0,0x10e8,64,6,0xa85c,509,529,517,12,1,0,0x0018,0.000766789,12,12,43.208493364,0.000766789,N/A,N/A,5,00000000,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,d6:a4:f0:6f:d6:c6,192.168.0.21,192.168.0.14,52,1,0,0,0xb5dc,64,6,0x0374,502,529,529,0,1,0,0x0010,0.000029195,N/A,N/A,43.208522559,0.000029195,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,64,1,0,0,0xeee4,64,6,0xca60,502,947,1033,12,2,0,0x0018,N/A,12,12,43.277887111,0.069364552,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,4e:d1:fa:b3:e4:46,3a:28:b4:02:e8:91,192.168.0.13,192.168.0.21,63,1,0,0,0xe5d0,64,6,0xd375,509,1045,947,11,2,0,0x0018,0.000879531,11,11,43.278766642,0.000879531,N/A,N/A,4,020079,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,52,1,0,0,0xeee5,64,6,0xca6b,502,958,1045,0,2,0,0x0010,0.000047328,N/A,N/A,43.278813970,0.000047328,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf1aa,64,6,0xc79b,502,2366,2581,12,0,0,0x0018,N/A,12,12,43.308229302,0.029415332,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa723,64,6,0x1224,509,2593,2366,11,0,0,0x0018,0.000690246,11,11,43.308919548,0.000690246,N/A,N/A,4,020079,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf1ab,64,6,0xc7a6,502,2377,2593,0,0,0,0x0010,0.000018474,N/A,N/A,43.308938022,0.000018474,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
